BRANCH_CODE,CREDIT_CARD_NO,CUST_SSN,DAY,MONTH,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_VALUE,YEAR,TIMEID

44,4210653389005263,123454636,17,1,27617,Education,53.83,2018,20180117

168,4210653389005263,123454636,14,2,27618,Healthcare,39.93,2018,20180214

56,4210653389005263,123454636,5,3,27619,Gas,69.92,2018,20180305

50,4210653389005263,123454636,12,9,27620,Gas,45.94,2018,20180912

14,4210653389005263,123454636,24,11,27621,Healthcare,82.19,2018,20181124

121,4210653389005263,123454636,13,10,27622,Test,93.82,2018,20181013

2,4210653389005263,123454636,12,4,27623,Entertainment,28.98,2018,20180412

105,4210653389005263,123454636,24,3,27624,Test,77.62,2018,20180324

57,4210653389005263,123454636,18,12,27625,Test,70.03,2018,20181218

118,4210653389005263,123454636,25,4,27626,Healthcare,95.87,2018,20180425

9,4210653389005263,123454636,25,2,27627,Education,28.96,2018,20180225

39,4210653389005263,123454636,5,8,27628,Test,87.6,2018,20180805

123,4210653389005263,123454636,18,12,27629,Test,84.3,2018,20181218

111,4210653389005263,123454636,1,1,27630,Test,83.5,2018,20180101

35,4210653389005263,123454636,17,4,27631,Healthcare,24.03,2018,20180417

79,4210653389005263,123454636,5,3,27632,Education,13.67,2018,20180305

83,4210653389005263,123454636,13,5,27633,Education,19.8,2018,20180513

31,4210653389005263,123454636,27,8,27634,Grocery,13.58,2018,20180827

20,4210653389005263,123454636,12,12,27635,Grocery,60.05,2018,20181212

19,4210653389005263,123454636,1,11,27636,Grocery,32.71,2018,20181101

18,4210653389005263,123454636,28,3,27637,Bills,46.76,2018,20180328

43,4210653389005263,123454636,9,6,27638,Gas,93.89,2018,20180609

115,4210653389005263,123454636,21,4,27639,Grocery,32.42,2018,20180421

15,4210653389005263,123454636,25,8,27640,Bills,52.89,2018,20180825

15,4210653389005263,123454636,15,3,27641,Gas,48.23,2018,20180315

78,4210653389005263,123454636,27,10,27642,Grocery,1.97,2018,20181027

36,4210653389005263,123454636,11,12,27643,Bills,59.11,2018,20181211

18,4210653389005263,123454636,2,1,27644,Education,42.49,2018,20180102

93,4210653389005263,123454636,5,2,27645,Entertainment,58.81,2018,20180205

30,4210653389005263,123454636,24,6,27646,Gas,70.22,2018,20180624

21,4210653389005263,123454636,26,5,27647,Gas,93.3,2018,20180526

109,4210653389005263,123454636,1,9,27648,Grocery,59.22,2018,20180901

31,4210653389005263,123454636,7,4,27649,Education,71.86,2018,20180407

105,4210653389005263,123454636,2,12,27650,Bills,33.29,2018,20181202

40,4210653389005263,123454636,4,12,27651,Grocery,7.39,2018,20181204

54,4210653389005263,123454636,12,7,27652,Education,14.28,2018,20180712

124,4210653389005263,123454636,4,12,27653,Bills,19.92,2018,20181204

7,4210653389005263,123454636,21,4,27654,Entertainment,37.51,2018,20180421

170,4210653389005263,123454636,19,5,27655,Healthcare,53.92,2018,20180519

57,4210653389005263,123454636,20,4,27656,Bills,1.83,2018,20180420

67,4210653389005263,123454636,24,8,27657,Grocery,48.07,2018,20180824

39,4210653389005263,123454636,21,5,27658,Test,53.63,2018,20180521

118,4210653389005263,123454636,21,8,27659,Gas,68.74,2018,20180821

168,4210653389005263,123454636,2,6,27660,Grocery,73.87,2018,20180602

54,4210653389005263,123454636,18,2,27661,Gas,10.3,2018,20180218

36,4210653389005263,123454636,12,2,27662,Test,90.67,2018,20180212

46,4210653389005263,123454636,28,1,27663,Gas,97.73,2018,20180128

4,4210653389005263,123454636,26,7,27664,Entertainment,53.69,2018,20180726

21,4210653389005263,123454636,24,11,27665,Bills,22.48,2018,20181124

40,4210653389005263,123454636,19,9,27666,Entertainment,39.51,2018,20180919

166,4210653389005263,123454636,17,9,27667,Healthcare,69.7,2018,20180917

73,4210653389005263,123454636,23,2,27668,Healthcare,79.61,2018,20180223

2,4210653389005263,123454636,19,1,27669,Grocery,25.13,2018,20180119

49,4210653389005263,123454636,9,6,27670,Grocery,10.88,2018,20180609

12,4210653389005263,123454636,6,7,27671,Bills,98.91,2018,20180706

99,4210653389005263,123454636,10,5,27672,Test,38.15,2018,20180510

178,4210653389005263,123454636,15,7,27673,Education,13.24,2018,20180715

26,4210653389005263,123454636,8,10,27674,Bills,38.5,2018,20181008

63,4210653389005263,123454636,20,4,27675,Healthcare,53.88,2018,20180420

175,4210653389005263,123454636,24,5,27676,Grocery,56.86,2018,20180524

46,4210653327091690,123454634,9,2,27677,Test,26.13,2018,20180209

173,4210653327091690,123454634,13,1,27678,Bills,62.38,2018,20180113

156,4210653327091690,123454634,18,3,27679,Entertainment,64.34,2018,20180318

63,4210653327091690,123454634,9,4,27680,Healthcare,69.72,2018,20180409

42,4210653327091690,123454634,22,2,27681,Healthcare,35.56,2018,20180222

46,4210653327091690,123454634,13,1,27682,Gas,62.35,2018,20180113

32,4210653327091690,123454634,16,6,27683,Gas,60.14,2018,20180616

166,4210653327091690,123454634,14,8,27684,Bills,22.25,2018,20180814

135,4210653327091690,123454634,4,1,27685,Entertainment,78.77,2018,20180104

24,4210653327091690,123454634,2,10,27686,Entertainment,24.69,2018,20181002

79,4210653327091690,123454634,8,2,27687,Entertainment,60.82,2018,20180208

81,4210653327091690,123454634,22,3,27688,Bills,83.45,2018,20180322

76,4210653327091690,123454634,8,3,27689,Test,23.15,2018,20180308

17,4210653327091690,123454634,6,11,27690,Entertainment,91.87,2018,20181106

192,4210653327091690,123454634,1,11,27691,Gas,30.86,2018,20181101

139,4210653327091690,123454634,6,3,27692,Education,58.39,2018,20180306

70,4210653327091690,123454634,3,9,27693,Entertainment,90.78,2018,20180903

109,4210653327091690,123454634,23,5,27694,Entertainment,75.2,2018,20180523

180,4210653327091690,123454634,9,12,27695,Entertainment,75.31,2018,20181209

45,4210653327091690,123454634,17,8,27696,Grocery,38.35,2018,20180817

76,4210653327091690,123454634,21,1,27697,Healthcare,61.34,2018,20180121

21,4210653327091690,123454634,17,5,27698,Entertainment,77.76,2018,20180517

50,4210653327091690,123454634,22,7,27699,Test,13.42,2018,20180722

10,4210653327091690,123454634,6,9,27700,Bills,52.7,2018,20180906

145,4210653327091690,123454634,12,12,27701,Test,98.2,2018,20181212

15,4210653327091690,123454634,28,6,27702,Bills,88.66,2018,20180628

144,4210653327091690,123454634,16,12,27703,Bills,50.43,2018,20181216

8,4210653327091690,123454634,4,9,27704,Entertainment,96.56,2018,20180904

53,4210653327091690,123454634,8,7,27705,Entertainment,27.15,2018,20180708

119,4210653327091690,123454634,28,2,27706,Grocery,12.82,2018,20180228

99,4210653327091690,123454634,27,7,27707,Healthcare,14.74,2018,20180727

79,4210653327091690,123454634,23,6,27708,Grocery,39.57,2018,20180623

111,4210653327091690,123454634,21,9,27709,Test,36.48,2018,20180921

31,4210653327091690,123454634,23,6,27710,Entertainment,50.83,2018,20180623

164,4210653327091690,123454634,2,8,27711,Education,73.42,2018,20180802

144,4210653327091690,123454634,5,3,27712,Education,34.49,2018,20180305

103,4210653327091690,123454634,21,11,27713,Test,88.43,2018,20181121

4,4210653327091690,123454634,19,3,27714,Test,85.8,2018,20180319

12,4210653327091690,123454634,20,5,27715,Education,84.11,2018,20180520

7,4210653327091690,123454634,16,4,27716,Education,9.31,2018,20180416

18,4210653327091690,123454634,4,2,27717,Test,96.61,2018,20180204

49,4210653327091690,123454634,2,6,27718,Education,53.61,2018,20180602

107,4210653327091690,123454634,12,1,27719,Education,20.07,2018,20180112

4,4210653327091690,123454634,3,6,27720,Education,44.18,2018,20180603

91,4210653327091690,123454634,23,7,27721,Gas,82.31,2018,20180723

45,4210653327091690,123454634,5,11,27722,Test,80.96,2018,20181105

156,4210653327091690,123454634,6,7,27723,Test,58.15,2018,20180706

37,4210653327091690,123454634,17,5,27724,Entertainment,49.69,2018,20180517

69,4210653327091690,123454634,23,11,27725,Grocery,28.93,2018,20181123

70,4210653327091690,123454634,7,6,27726,Grocery,60.74,2018,20180607

131,4210653327091690,123454634,22,10,27727,Healthcare,51.46,2018,20181022

43,4210653327091690,123454634,11,6,27728,Bills,47.0,2018,20180611

8,4210653327091690,123454634,16,10,27729,Entertainment,97.38,2018,20181016

76,4210653327091690,123454634,8,10,27730,Healthcare,75.17,2018,20181008

166,4210653327091690,123454634,12,7,27731,Healthcare,62.11,2018,20180712

126,4210653327091690,123454634,7,7,27732,Healthcare,49.94,2018,20180707

111,4210653327091690,123454634,26,7,27733,Test,93.11,2018,20180726

32,4210653327091690,123454634,12,4,27734,Healthcare,13.74,2018,20180412

145,4210653327091690,123454634,28,4,27735,Bills,86.5,2018,20180428

111,4210653383980577,123454613,25,10,27736,Education,91.95,2018,20181025

59,4210653383980577,123454613,24,1,27737,Entertainment,67.64,2018,20180124

47,4210653383980577,123454613,14,5,27738,Healthcare,52.53,2018,20180514

164,4210653383980577,123454613,28,6,27739,Grocery,40.64,2018,20180628

123,4210653383980577,123454613,1,1,27740,Education,96.24,2018,20180101

144,4210653383980577,123454613,5,4,27741,Education,64.24,2018,20180405

66,4210653383980577,123454613,15,1,27742,Test,41.63,2018,20180115

131,4210653383980577,123454613,27,8,27743,Education,51.44,2018,20180827

188,4210653383980577,123454613,10,9,27744,Gas,30.81,2018,20180910

59,4210653383980577,123454613,15,4,27745,Gas,24.1,2018,20180415

192,4210653383980577,123454613,7,7,27746,Healthcare,91.15,2018,20180707

76,4210653383980577,123454613,25,12,27747,Test,85.75,2018,20181225

49,4210653383980577,123454613,7,7,27748,Grocery,17.56,2018,20180707

51,4210653383980577,123454613,19,11,27749,Healthcare,81.93,2018,20181119

135,4210653383980577,123454613,28,12,27750,Healthcare,71.79,2018,20181228

149,4210653321321222,123454597,23,3,27751,Entertainment,54.59,2018,20180323

115,4210653321321222,123454597,8,3,27752,Gas,74.21,2018,20180308

40,4210653321321222,123454597,23,9,27753,Education,23.5,2018,20180923

114,4210653321321222,123454597,5,1,27754,Healthcare,15.82,2018,20180105

15,4210653321321222,123454597,7,5,27755,Healthcare,13.21,2018,20180507

99,4210653321321222,123454597,18,6,27756,Bills,65.85,2018,20180618

131,4210653321321222,123454597,2,9,27757,Gas,21.85,2018,20180902

40,4210653321321222,123454597,23,6,27758,Gas,57.5,2018,20180623

16,4210653321321222,123454597,13,4,27759,Gas,70.52,2018,20180413

18,4210653321321222,123454597,5,3,27760,Entertainment,42.55,2018,20180305

26,4210653321321222,123454597,9,5,27761,Bills,2.41,2018,20180509

158,4210653321321222,123454597,19,12,27762,Grocery,28.83,2018,20181219

43,4210653321321222,123454597,14,11,27763,Healthcare,66.74,2018,20181114

40,4210653321321222,123454597,1,7,27764,Healthcare,88.26,2018,20180701

131,4210653321321222,123454597,24,10,27765,Grocery,90.35,2018,20181024

99,4210653321321222,123454597,7,3,27766,Gas,85.84,2018,20180307

14,4210653321321222,123454597,19,11,27767,Entertainment,58.62,2018,20181119

117,4210653321321222,123454597,6,7,27768,Grocery,14.04,2018,20180706

48,4210653376655865,123454594,17,8,27769,Healthcare,34.38,2018,20180817

58,4210653376655865,123454594,10,9,27770,Test,40.99,2018,20180910

12,4210653376655865,123454594,17,3,27771,Bills,7.78,2018,20180317

135,4210653376655865,123454594,26,5,27772,Entertainment,55.31,2018,20180526

3,4210653376655865,123454594,13,6,27773,Bills,45.52,2018,20180613

145,4210653376655865,123454594,28,7,27774,Grocery,58.12,2018,20180728

47,4210653376655865,123454594,19,6,27775,Bills,91.44,2018,20180619

47,4210653376655865,123454594,21,9,27776,Education,92.51,2018,20180921

173,4210653376655865,123454594,2,12,27777,Test,52.41,2018,20181202

100,4210653376655865,123454594,19,4,27778,Education,98.52,2018,20180419

27,4210653376655865,123454594,19,9,27779,Test,63.81,2018,20180919

123,4210653376655865,123454594,3,6,27780,Gas,78.65,2018,20180603

126,4210653376655865,123454594,17,7,27781,Entertainment,23.24,2018,20180717

136,4210653376655865,123454594,7,9,27782,Gas,68.25,2018,20180907

90,4210653376655865,123454594,11,10,27783,Entertainment,94.99,2018,20181011

85,4210653376655865,123454594,25,5,27784,Healthcare,26.39,2018,20180525

131,4210653376655865,123454594,11,9,27785,Gas,2.1,2018,20180911

66,4210653376655865,123454594,1,2,27786,Gas,75.25,2018,20180201

35,4210653376655865,123454594,10,11,27787,Entertainment,20.87,2018,20181110

23,4210653376655865,123454594,2,8,27788,Gas,84.2,2018,20180802

39,4210653376655865,123454594,28,12,27789,Test,78.25,2018,20181228

125,4210653376655865,123454594,28,4,27790,Education,45.55,2018,20180428

93,4210653376655865,123454594,21,3,27791,Healthcare,12.61,2018,20180321

57,4210653376655865,123454594,17,5,27792,Healthcare,84.56,2018,20180517

53,4210653376655865,123454594,7,9,27793,Education,25.43,2018,20180907

40,4210653376655865,123454594,24,3,27794,Healthcare,25.09,2018,20180324

103,4210653376655865,123454594,12,4,27795,Entertainment,88.96,2018,20180412

125,4210653376655865,123454594,8,1,27796,Entertainment,27.19,2018,20180108

24,4210653376655865,123454594,26,11,27797,Education,5.18,2018,20181126

63,4210653376655865,123454594,14,7,27798,Grocery,88.69,2018,20180714

91,4210653376655865,123454594,14,6,27799,Entertainment,89.99,2018,20180614

166,4210653376655865,123454594,11,8,27800,Gas,75.77,2018,20180811

188,4210653376655865,123454594,10,1,27801,Healthcare,71.29,2018,20180110

107,4210653376655865,123454594,15,1,27802,Gas,81.65,2018,20180115

27,4210653376655865,123454594,12,3,27803,Test,55.65,2018,20180312

30,4210653376655865,123454594,4,9,27804,Gas,95.46,2018,20180904

47,4210653376655865,123454594,9,4,27805,Grocery,91.73,2018,20180409

5,4210653376655865,123454594,23,8,27806,Grocery,28.32,2018,20180823

119,4210653376655865,123454594,15,5,27807,Healthcare,10.2,2018,20180515

8,4210653376655865,123454594,2,8,27808,Bills,1.32,2018,20180802

77,4210653376655865,123454594,19,3,27809,Bills,77.92,2018,20180319

125,4210653376655865,123454594,27,7,27810,Education,71.77,2018,20180727

23,4210653376655865,123454594,13,11,27811,Gas,83.58,2018,20181113

16,4210653376655865,123454594,22,8,27812,Education,48.4,2018,20180822

91,4210653321933100,123454567,18,12,27813,Grocery,96.57,2018,20181218

27,4210653321933100,123454567,10,3,27814,Grocery,73.7,2018,20180310

22,4210653321933100,123454567,27,8,27815,Bills,98.61,2018,20180827

32,4210653321933100,123454567,3,8,27816,Gas,2.75,2018,20180803

119,4210653321933100,123454567,3,6,27817,Bills,86.06,2018,20180603

107,4210653321933100,123454567,7,11,27818,Entertainment,32.5,2018,20181107

60,4210653321933100,123454567,6,5,27819,Gas,70.12,2018,20180506

66,4210653321933100,123454567,22,8,27820,Test,55.41,2018,20180822

79,4210653321933100,123454567,3,6,27821,Test,86.22,2018,20180603

107,4210653321933100,123454567,13,10,27822,Education,61.18,2018,20181013

24,4210653321933100,123454567,12,7,27823,Grocery,54.52,2018,20180712

25,4210653321933100,123454567,5,4,27824,Grocery,71.56,2018,20180405

5,4210653321933100,123454567,5,10,27825,Bills,29.08,2018,20181005

114,4210653321933100,123454567,5,11,27826,Gas,74.77,2018,20181105

70,4210653321933100,123454567,23,7,27827,Grocery,93.71,2018,20180723

14,4210653321933100,123454567,9,5,27828,Test,78.88,2018,20180509

168,4210653321933100,123454567,19,3,27829,Healthcare,45.57,2018,20180319

32,4210653321933100,123454567,22,5,27830,Test,55.86,2018,20180522

60,4210653321933100,123454567,6,7,27831,Healthcare,26.08,2018,20180706

23,4210653321933100,123454567,21,2,27832,Healthcare,98.46,2018,20180221

80,4210653321933100,123454567,8,9,27833,Bills,72.75,2018,20180908

45,4210653321933100,123454567,20,7,27834,Grocery,100.76,2018,20180720

79,4210653321933100,123454567,8,3,27835,Grocery,85.39,2018,20180308

49,4210653321933100,123454567,13,2,27836,Grocery,70.08,2018,20180213

26,4210653321933100,123454567,19,6,27837,Bills,80.53,2018,20180619

178,4210653321933100,123454567,5,2,27838,Education,67.4,2018,20180205

40,4210653321933100,123454567,26,12,27839,Education,17.3,2018,20181226

119,4210653321933100,123454567,28,12,27840,Test,82.89,2018,20181228

43,4210653321933100,123454567,21,10,27841,Education,85.27,2018,20181021

36,4210653321933100,123454567,6,9,27842,Education,68.76,2018,20180906

37,4210653321933100,123454567,13,10,27843,Bills,32.29,2018,20181013

119,4210653321933100,123454567,4,5,27844,Test,48.9,2018,20180504

79,4210653321933100,123454567,12,10,27845,Bills,93.26,2018,20181012

74,4210653321933100,123454567,18,6,27846,Test,70.12,2018,20180618

44,4210653321933100,123454567,4,12,27847,Bills,38.64,2018,20181204

105,4210653321933100,123454567,11,3,27848,Grocery,51.31,2018,20180311

175,4210653321933100,123454567,13,8,27849,Education,18.81,2018,20180813

160,4210653321933100,123454567,23,11,27850,Entertainment,91.91,2018,20181123

54,4210653321933100,123454567,14,1,27851,Education,33.47,2018,20180114

135,4210653321933100,123454567,16,4,27852,Education,64.16,2018,20180416

35,4210653321933100,123454567,1,10,27853,Test,97.49,2018,20181001

81,4210653321933100,123454567,23,5,27854,Entertainment,97.35,2018,20180523

104,4210653321933100,123454567,15,11,27855,Grocery,27.44,2018,20181115

79,4210653321933100,123454567,28,10,27856,Entertainment,48.06,2018,20181028

76,4210653321933100,123454567,24,11,27857,Grocery,11.27,2018,20181124

69,4210653321933100,123454567,13,10,27858,Test,30.26,2018,20181013

20,4210653388911018,123454561,26,2,27859,Education,17.36,2018,20180226

60,4210653388911018,123454561,3,3,27860,Bills,44.62,2018,20180303

156,4210653388911018,123454561,12,5,27861,Grocery,65.47,2018,20180512

104,4210653388911018,123454561,14,12,27862,Test,5.14,2018,20181214

49,4210653388911018,123454561,11,6,27863,Bills,70.19,2018,20180611

25,4210653388911018,123454561,11,5,27864,Healthcare,95.0,2018,20180511

27,4210653388911018,123454561,5,8,27865,Grocery,91.17,2018,20180805

9,4210653388911018,123454561,13,2,27866,Education,91.34,2018,20180213

14,4210653388911018,123454561,24,9,27867,Education,23.27,2018,20180924

12,4210653388911018,123454561,24,12,27868,Healthcare,98.27,2018,20181224

99,4210653388911018,123454561,2,4,27869,Test,62.03,2018,20180402

14,4210653388911018,123454561,20,2,27870,Test,74.68,2018,20180220

29,4210653388911018,123454561,24,8,27871,Healthcare,2.43,2018,20180824

44,4210653388911018,123454561,28,1,27872,Gas,67.98,2018,20180128

72,4210653388911018,123454561,27,5,27873,Test,73.82,2018,20180527

76,4210653388911018,123454561,16,8,27874,Healthcare,51.44,2018,20180816

104,4210653388911018,123454561,1,11,27875,Test,31.89,2018,20181101

90,4210653388911018,123454561,2,1,27876,Bills,43.2,2018,20180102

48,4210653388911018,123454561,10,8,27877,Healthcare,66.58,2018,20180810

136,4210653388911018,123454561,7,11,27878,Grocery,72.38,2018,20181107

89,4210653388911018,123454561,11,7,27879,Entertainment,74.97,2018,20180711

131,4210653388911018,123454561,19,3,27880,Entertainment,15.95,2018,20180319

22,4210653388911018,123454561,23,1,27881,Education,33.26,2018,20180123

78,4210653388911018,123454561,24,3,27882,Test,15.85,2018,20180324

85,4210653388911018,123454561,16,6,27883,Entertainment,6.6,2018,20180616

35,4210653388911018,123454561,2,6,27884,Healthcare,41.97,2018,20180602

48,4210653388911018,123454561,1,6,27885,Bills,48.04,2018,20180601

46,4210653388911018,123454561,7,11,27886,Gas,45.74,2018,20181107

95,4210653388911018,123454561,22,10,27887,Gas,100.48,2018,20181022

178,4210653388911018,123454561,3,10,27888,Test,35.79,2018,20181003

107,4210653388911018,123454561,6,10,27889,Test,62.35,2018,20181006

160,4210653388911018,123454561,15,10,27890,Gas,49.34,2018,20181015

31,4210653388911018,123454561,12,8,27891,Healthcare,61.8,2018,20180812

99,4210653388911018,123454561,4,12,27892,Entertainment,44.09,2018,20181204

2,4210653388911018,123454561,22,8,27893,Grocery,73.49,2018,20180822

180,4210653388911018,123454561,25,11,27894,Education,33.61,2018,20181125

136,4210653388911018,123454561,25,6,27895,Test,59.27,2018,20180625

80,4210653388911018,123454561,20,3,27896,Entertainment,7.49,2018,20180320

74,4210653388911018,123454561,26,6,27897,Test,48.05,2018,20180626

47,4210653388911018,123454561,24,8,27898,Grocery,12.04,2018,20180824

17,4210653388911018,123454561,26,9,27899,Healthcare,22.51,2018,20180926

58,4210653388911018,123454561,2,8,27900,Education,88.03,2018,20180802

67,4210653388911018,123454561,3,1,27901,Test,75.94,2018,20180103

67,4210653388911018,123454561,5,5,27902,Bills,81.72,2018,20180505

175,4210653388911018,123454561,22,12,27903,Healthcare,35.53,2018,20181222

160,4210653388911018,123454561,7,12,27904,Entertainment,20.95,2018,20181207

36,4210653388911018,123454561,11,10,27905,Gas,38.41,2018,20181011

38,4210653388911018,123454561,20,6,27906,Test,86.81,2018,20180620

72,4210653388911018,123454561,5,4,27907,Entertainment,99.54,2018,20180405

7,4210653388911018,123454561,15,8,27908,Grocery,15.39,2018,20180815

59,4210653388911018,123454561,17,7,27909,Bills,63.7,2018,20180717

7,4210653388911018,123454561,20,9,27910,Grocery,71.84,2018,20180920

119,4210653388911018,123454561,1,1,27911,Grocery,27.52,2018,20180101

45,4210653388911018,123454561,13,7,27912,Healthcare,86.44,2018,20180713

145,4210653388911018,123454561,19,2,27913,Entertainment,74.39,2018,20180219

100,4210653388911018,123454561,12,8,27914,Healthcare,75.69,2018,20180812

119,4210653388911018,123454561,7,3,27915,Grocery,28.79,2018,20180307

160,4210653388911018,123454561,15,6,27916,Test,25.79,2018,20180615

72,4210653388911018,123454561,1,11,27917,Healthcare,43.56,2018,20181101

78,4210653388911018,123454561,7,5,27918,Bills,27.84,2018,20180507

70,4210653388911018,123454561,24,9,27919,Gas,69.33,2018,20180924

149,4210653388911018,123454561,23,2,27920,Test,81.95,2018,20180223

45,4210653388911018,123454561,24,7,27921,Gas,49.8,2018,20180724

38,4210653388911018,123454561,20,12,27922,Healthcare,71.46,2018,20181220

73,4210653388911018,123454561,10,9,27923,Gas,62.81,2018,20180910

25,4210653388911018,123454561,2,1,27924,Healthcare,53.17,2018,20180102

90,4210653388911018,123454561,12,9,27925,Test,20.05,2018,20180912

80,4210653388911018,123454561,21,11,27926,Healthcare,10.68,2018,20181121

23,4210653388911018,123454561,13,9,27927,Test,71.11,2018,20180913

19,4210653388911018,123454561,1,3,27928,Test,25.18,2018,20180301

26,4210653388911018,123454561,17,7,27929,Gas,37.24,2018,20180717

136,4210653388911018,123454561,2,6,27930,Entertainment,85.33,2018,20180602

173,4210653388911018,123454561,19,7,27931,Healthcare,52.04,2018,20180719

160,4210653388911018,123454561,3,2,27932,Gas,13.84,2018,20180203

105,4210653388911018,123454561,20,4,27933,Gas,75.69,2018,20180420

78,4210653388911018,123454561,3,9,27934,Healthcare,12.71,2018,20180903

160,4210653388911018,123454561,27,6,27935,Education,16.57,2018,20180627

4,4210653388911018,123454561,25,7,27936,Grocery,6.74,2018,20180725

67,4210653388911018,123454561,3,2,27937,Test,37.08,2018,20180203

14,4210653388911018,123454561,7,9,27938,Test,46.22,2018,20180907

49,4210653388911018,123454561,9,2,27939,Entertainment,21.05,2018,20180209

31,4210653388911018,123454561,10,4,27940,Bills,27.75,2018,20180410

72,4210653388911018,123454561,3,1,27941,Grocery,84.23,2018,20180103

136,4210653388911018,123454561,12,1,27942,Bills,94.2,2018,20180112

144,4210653388911018,123454561,19,2,27943,Education,37.51,2018,20180219

67,4210653388911018,123454561,22,1,27944,Grocery,35.19,2018,20180122

67,4210653388911018,123454561,14,6,27945,Grocery,38.13,2018,20180614

91,4210653388911018,123454561,9,12,27946,Bills,60.09,2018,20181209

19,4210653388911018,123454561,16,12,27947,Entertainment,6.6,2018,20181216

103,4210653388911018,123454561,16,6,27948,Education,65.48,2018,20180616

51,4210653388911018,123454561,21,6,27949,Test,75.94,2018,20180621

30,4210653372705061,123454559,5,3,27950,Education,81.37,2018,20180305

16,4210653372705061,123454559,4,2,27951,Education,8.16,2018,20180204

46,4210653372705061,123454559,7,2,27952,Gas,75.06,2018,20180207

69,4210653372705061,123454559,2,10,27953,Education,50.54,2018,20181002

60,4210653372705061,123454559,21,5,27954,Bills,19.75,2018,20180521

69,4210653372705061,123454559,2,11,27955,Healthcare,94.03,2018,20181102

119,4210653372705061,123454559,28,5,27956,Healthcare,57.62,2018,20180528

1,4210653372705061,123454559,13,4,27957,Test,48.14,2018,20180413

121,4210653372705061,123454559,22,6,27958,Gas,37.03,2018,20180622

103,4210653372705061,123454559,4,9,27959,Bills,12.51,2018,20180904

93,4210653372705061,123454559,2,12,27960,Grocery,45.09,2018,20181202

160,4210653372705061,123454559,9,12,27961,Gas,77.63,2018,20181209

11,4210653372705061,123454559,28,8,27962,Education,63.63,2018,20180828

35,4210653372705061,123454559,1,8,27963,Grocery,23.02,2018,20180801

72,4210653372705061,123454559,4,11,27964,Bills,88.75,2018,20181104

30,4210653372705061,123454559,3,5,27965,Grocery,2.53,2018,20180503

10,4210653372705061,123454559,5,9,27966,Entertainment,47.63,2018,20180905

22,4210653372705061,123454559,1,1,27967,Education,97.83,2018,20180101

3,4210653372705061,123454559,2,11,27968,Entertainment,95.31,2018,20181102

95,4210653372705061,123454559,26,8,27969,Bills,88.45,2018,20180826

47,4210653372705061,123454559,3,10,27970,Entertainment,96.76,2018,20181003

17,4210653372705061,123454559,1,7,27971,Gas,4.61,2018,20180701

25,4210653372705061,123454559,25,12,27972,Bills,46.69,2018,20181225

48,4210653372705061,123454559,25,6,27973,Bills,3.89,2018,20180625

2,4210653372705061,123454559,11,4,27974,Test,31.43,2018,20180411

54,4210653372705061,123454559,13,3,27975,Gas,31.14,2018,20180313

59,4210653372705061,123454559,1,12,27976,Test,12.43,2018,20181201

25,4210653372705061,123454559,10,1,27977,Education,6.7,2018,20180110

131,4210653372705061,123454559,1,9,27978,Gas,2.9,2018,20180901

43,4210653372705061,123454559,12,5,27979,Bills,33.33,2018,20180512

50,4210653372705061,123454559,13,1,27980,Test,76.24,2018,20180113

38,4210653372705061,123454559,14,10,27981,Education,27.31,2018,20181014

37,4210653372705061,123454559,21,11,27982,Bills,96.57,2018,20181121

145,4210653372705061,123454559,5,8,27983,Grocery,36.99,2018,20180805

76,4210653372705061,123454559,24,5,27984,Test,9.47,2018,20180524

83,4210653372705061,123454559,12,5,27985,Healthcare,76.89,2018,20180512

66,4210653372705061,123454559,21,1,27986,Entertainment,39.39,2018,20180121

8,4210653372705061,123454559,6,5,27987,Gas,46.55,2018,20180506

149,4210653372705061,123454559,20,1,27988,Education,67.65,2018,20180120

81,4210653372705061,123454559,4,10,27989,Education,10.33,2018,20181004

145,4210653372705061,123454559,4,9,27990,Test,74.82,2018,20180904

111,4210653372705061,123454559,14,8,27991,Test,40.81,2018,20180814

26,4210653372705061,123454559,26,6,27992,Bills,74.99,2018,20180626

53,4210653372705061,123454559,4,1,27993,Education,80.98,2018,20180104

119,4210653372705061,123454559,5,3,27994,Grocery,22.52,2018,20180305

104,4210653372705061,123454559,6,7,27995,Entertainment,76.67,2018,20180706

63,4210653372705061,123454559,26,10,27996,Test,19.36,2018,20181026

18,4210653372705061,123454559,14,6,27997,Education,66.15,2018,20180614

18,4210653372705061,123454559,28,1,27998,Bills,17.47,2018,20180128

